!term,mean_cos,SemD,BNC_wordcount,BNC_contexts,BNC_freq,lg_BNC_freq,,,,,,,,,,,,,,,
adaptations,0.04,1.37,355,263,4.1,0.71,,,,,,,,,,,,,,,
adapted,0.010855852,1.96,1470,1299,16.9,1.25,,,,,,,,,,,,,,,
adapter,0.12,0.93,62,51,0.7,0.23,,,,,,,,,,,,,,,
adapting,0.00935241,2.03,319,300,3.7,0.67,,,,,,,,,,,,,,,
adaptive,0.07,1.14,319,211,3.7,0.67,,,,,,,,,,,,,,,
adaptor,0.114310244,0.94,224,153,2.6,0.55,,,,,,,,,,,,,,,
adaptors,0.091614757,1.04,77,63,0.9,0.28,,,,,,,,,,,,,,,
adapts,0.01,1.99,71,70,0.8,0.26,,,,,,,,,,,,,,,
add,0.008652178,2.06,7239,5399,83.2,1.93,,,,,,,,,,,,,,,
added,0.0073,2.14,14808,11878,170.2,2.23,,,,,,,,,,,,,,,
addict,0.06,1.20,172,143,2.0,0.47,,,,,,,,,,,,,,,
addicted,0.042474451,1.37,270,235,3.1,0.61,,,,,,,,,,,,,,,
addiction,0.079878157,1.10,578,351,6.6,0.88,,,,,,,,,,,,,,,
addictive,0.14,0.86,572,185,6.6,0.88,,,,,,,,,,,,,,,
addicts,0.05,1.28,212,168,2.4,0.54,,,,,,,,,,,,,,,
adding,0.01,2.18,2985,2729,34.3,1.55,,,,,,,,,,,,,,,
addition,0.005801189,2.24,9643,8071,110.8,2.05,,,,,,,,,,,,,,,
additional,0.0072,2.14,6872,5479,79.0,1.90,,,,,,,,,,,,,,,
additionally,0.01,2.06,560,529,6.4,0.87,,,,,,,,,,,,,,,
additions,0.0130,1.88,695,532,8.0,0.95,,,,,,,,,,,,,,,
additive,0.026725662,1.57,157,117,1.8,0.45,,,,,,,,,,,,,,,
additives,0.06,1.20,237,155,2.7,0.57,,,,,,,,,,,,,,,
address,0.0106,1.98,6134,4576,70.5,1.85,,,,,,,,,,,,,,,
addressed,0.0089,2.05,2640,2382,30.3,1.50,,,,,,,,,,,,,,,
addressee,0.17,0.77,162,88,1.9,0.46,,,,,,,,,,,,,,,
addresses,0.013786801,1.86,1205,977,13.9,1.17,,,,,,,,,,,,,,,
addressing,0.009215612,2.04,959,881,11.0,1.08,,,,,,,,,,,,,,,
adds,0.011749493,1.93,2131,1920,24.5,1.41,,,,,,,,,,,,,,,
adduce,0.0910,1.04,52,45,0.6,0.20,,,,,,,,,,,,,,,
adduced,0.028071746,1.55,106,100,1.2,0.35,,,,,,,,,,,,,,,
adenocarcinoma,0.2466,0.61,111,42,1.3,0.36,,,,,,,,,,,,,,,
adept,0.011093923,1.95,263,255,3.0,0.60,,,,,,,,,,,,,,,
adequacy,0.0221,1.66,281,241,3.2,0.63,,,,,,,,,,,,,,,
adequate,0.008386407,2.08,3379,2964,38.8,1.60,,,,,,,,,,,,,,,
adequately,0.0092,2.04,1075,1022,12.4,1.13,,,,,,,,,,,,,,,
adhere,0.009741594,2.01,326,304,3.7,0.68,,,,,,,,,,,,,,,
adhered,0.0094,2.03,300,287,3.4,0.65,,,,,,,,,,,,,,,
adherence,0.010802579,1.97,378,351,4.3,0.73,,,,,,,,,,,,,,,
adherent,0.059209263,1.23,86,52,1.0,0.30,,,,,,,,,,,,,,,
adherents,0.030216628,1.52,203,182,2.3,0.52,,,,,,,,,,,,,,,
adhering,0.008470636,2.07,111,108,1.3,0.36,,,,,,,,,,,,,,,
adhesion,0.1000,1.00,330,112,3.8,0.68,,,,,,,,,,,,,,,
adhesive,0.104642529,0.98,358,220,4.1,0.71,,,,,,,,,,,,,,,
adhesives,0.102495415,0.99,63,51,0.7,0.24,,,,,,,,,,,,,,,
adjacent,0.01,1.85,1520,1283,17.5,1.27,,,,,,,,,,,,,,,
adjectival,0.39082063,0.41,80,48,0.9,0.28,,,,,,,,,,,,,,,
adjective,0.15,0.82,493,190,5.7,0.82,,,,,,,,,,,,,,,
adjectives,0.142773385,0.85,486,207,5.6,0.82,,,,,,,,,,,,,,,
adjoining,0.019571636,1.71,642,563,7.4,0.92,,,,,,,,,,,,,,,
adjourn,0.063008912,1.20,104,91,1.2,0.34,,,,,,,,,,,,,,,
adjourned,0.043616433,1.36,543,447,6.2,0.86,,,,,,,,,,,,,,,
adjournment,0.058248135,1.23,215,151,2.5,0.54,,,,,,,,,,,,,,,
adjudged,0.025238745,1.60,95,89,1.1,0.32,,,,,,,,,,,,,,,
adjudicate,0.0557,1.25,61,59,0.7,0.23,,,,,,,,,,,,,,,
adjudication,0.08,1.11,286,146,3.3,0.63,,,,,,,,,,,,,,,
adjudicator,0.0662,1.18,106,60,1.2,0.35,,,,,,,,,,,,,,,
adjunct,0.014220365,1.85,155,137,1.8,0.44,,,,,,,,,,,,,,,
adjust,0.01,1.96,998,897,11.5,1.10,,,,,,,,,,,,,,,
adjustable,0.07,1.15,380,271,4.4,0.73,,,,,,,,,,,,,,,
adjusted,0.011261487,1.95,1143,991,13.1,1.15,,,,,,,,,,,,,,,
adjusting,0.01,1.95,507,480,5.8,0.83,,,,,,,,,,,,,,,
adjustment,0.01865669,1.73,1375,1035,15.8,1.23,,,,,,,,,,,,,,,
adjustments,0.014610725,1.84,676,586,7.8,0.94,,,,,,,,,,,,,,,
adjusts,0.0263,1.58,88,84,1.0,0.30,,,,,,,,,,,,,,,
adjutant,0.1328,0.88,145,81,1.7,0.43,,,,,,,,,,,,,,,
admin,0.05,1.30,98,78,1.1,0.33,,,,,,,,,,,,,,,
administer,0.01,1.90,512,479,5.9,0.84,,,,,,,,,,,,,,,
administered,0.011971485,1.92,1001,899,11.5,1.10,,,,,,,,,,,,,,,
administering,0.011379946,1.94,306,288,3.5,0.65,,,,,,,,,,,,,,,
administers,0.0216,1.66,79,77,0.9,0.28,,,,,,,,,,,,,,,
administration,0.01,1.86,6204,4404,71.3,1.86,,,,,,,,,,,,,,,
administrations,0.033978198,1.47,401,352,4.6,0.75,,,,,,,,,,,,,,,
administrative,0.02,1.76,3479,2524,40.0,1.61,,,,,,,,,,,,,,,
administratively,0.02,1.71,86,84,1.0,0.30,,,,,,,,,,,,,,,
administrator,0.02,1.82,665,534,7.6,0.94,,,,,,,,,,,,,,,
administrators,0.019880784,1.70,790,627,9.1,1.00,,,,,,,,,,,,,,,
admirable,0.013065568,1.88,461,450,5.3,0.80,,,,,,,,,,,,,,,
admirably,0.013970716,1.85,239,235,2.7,0.57,,,,,,,,,,,,,,,
admiral,0.052514837,1.28,691,430,7.9,0.95,,,,,,,,,,,,,,,
admirals,0.06243122,1.20,129,97,1.5,0.39,,,,,,,,,,,,,,,
admiralty,0.058737194,1.23,276,212,3.2,0.62,,,,,,,,,,,,,,,
admiration,0.015612442,1.81,906,866,10.4,1.06,,,,,,,,,,,,,,,
admire,0.015597293,1.81,706,675,8.1,0.96,,,,,,,,,,,,,,,
admired,0.018869208,1.72,1092,1018,12.6,1.13,,,,,,,,,,,,,,,
admirer,0.023021167,1.64,225,219,2.6,0.55,,,,,,,,,,,,,,,
admirers,0.0210,1.68,242,230,2.8,0.58,,,,,,,,,,,,,,,
admires,0.03,1.51,88,86,1.0,0.30,,,,,,,,,,,,,,,
admiring,0.020896019,1.68,324,319,3.7,0.67,,,,,,,,,,,,,,,
admiringly,0.031720555,1.50,89,89,1.0,0.31,,,,,,,,,,,,,,,
admissibility,0.10719917,0.97,101,80,1.2,0.33,,,,,,,,,,,,,,,
admissible,0.0703,1.15,223,140,2.6,0.55,,,,,,,,,,,,,,,
admission,0.016738584,1.78,2197,1602,25.3,1.42,,,,,,,,,,,,,,,
admissions,0.040119658,1.40,574,372,6.6,0.88,,,,,,,,,,,,,,,
admit,0.011561736,1.94,3219,2989,37.0,1.58,,,,,,,,,,,,,,,
admits,0.017569086,1.76,1222,1139,14.0,1.18,,,,,,,,,,,,,,,
admittance,0.011803857,1.93,55,53,0.6,0.21,,,,,,,,,,,,,,,
admitted,0.012346504,1.91,5447,4512,62.6,1.80,,,,,,,,,,,,,,,
admittedly,0.010059169,2.00,648,635,7.4,0.93,,,,,,,,,,,,,,,
admitting,0.01,1.95,586,567,6.7,0.89,,,,,,,,,,,,,,,
admonished,0.017255867,1.76,82,80,0.9,0.29,,,,,,,,,,,,,,,
ado,0.0166,1.78,96,92,1.1,0.32,,,,,,,,,,,,,,,
adobe,0.166968669,0.78,215,110,2.5,0.54,,,,,,,,,,,,,,,
adolescence,0.04,1.36,449,355,5.2,0.79,,,,,,,,,,,,,,,
adolescent,0.031667239,1.50,520,439,6.0,0.84,,,,,,,,,,,,,,,
adolescents,0.04,1.38,316,239,3.6,0.67,,,,,,,,,,,,,,,
adopt,0.0085,2.07,2342,2124,26.9,1.45,,,,,,,,,,,,,,,
adopted,0.007909906,2.10,5129,4315,59.0,1.78,,,,,,,,,,,,,,,
adopters,0.154767621,0.81,81,40,0.9,0.29,,,,,,,,,,,,,,,
adopting,0.008049795,2.09,785,753,9.0,1.00,,,,,,,,,,,,,,,
adoption,0.01349886,1.87,1514,1062,17.4,1.26,,,,,,,,,,,,,,,
adoptive,0.114614865,0.94,125,82,1.4,0.39,,,,,,,,,,,,,,,
adopts,0.0132,1.88,284,275,3.3,0.63,,,,,,,,,,,,,,,
adorable,0.037407159,1.43,62,53,0.7,0.23,,,,,,,,,,,,,,,
adoration,0.03,1.52,141,133,1.6,0.42,,,,,,,,,,,,,,,
adore,0.04,1.45,145,137,1.7,0.43,,,,,,,,,,,,,,,
adored,0.04,1.45,291,276,3.3,0.64,,,,,,,,,,,,,,,
adores,0.04,1.44,56,56,0.6,0.22,,,,,,,,,,,,,,,
adoring,0.028629666,1.54,95,92,1.1,0.32,,,,,,,,,,,,,,,
adorn,0.015890658,1.80,93,92,1.1,0.32,,,,,,,,,,,,,,,
adorned,0.027492698,1.56,261,245,3.0,0.60,,,,,,,,,,,,,,,
adrenalin,0.028776144,1.54,273,235,3.1,0.62,,,,,,,,,,,,,,,
adrenaline,0.09,1.05,109,61,1.3,0.35,,,,,,,,,,,,,,,
adrift,0.02,1.74,208,196,2.4,0.53,,,,,,,,,,,,,,,
ads,0.044011739,1.36,499,334,5.7,0.83,,,,,,,,,,,,,,,
adulation,0.024825757,1.61,98,95,1.1,0.33,,,,,,,,,,,,,,,
adult,0.0198,1.70,4845,3135,55.7,1.75,,,,,,,,,,,,,,,
adultery,0.050798199,1.29,266,196,3.1,0.61,,,,,,,,,,,,,,,
adulthood,0.04,1.41,295,249,3.4,0.64,,,,,,,,,,,,,,,
adults,0.021209747,1.67,3137,2272,36.1,1.57,,,,,,,,,,,,,,,
advance,0.01,2.12,4458,3731,51.2,1.72,,,,,,,,,,,,,,,
advanced,0.01,2.04,4836,3718,55.6,1.75,,,,,,,,,,,,,,,
advancement,0.018063819,1.74,505,453,5.8,0.83,,,,,,,,,,,,,,,
advances,0.010594289,1.97,1310,1120,15.1,1.21,,,,,,,,,,,,,,,
advancing,0.0145,1.84,600,548,6.9,0.90,,,,,,,,,,,,,,,
advantage,0.00643036,2.19,6848,5861,78.7,1.90,,,,,,,,,,,,,,,
advantaged,0.036198057,1.44,62,55,0.7,0.23,,,,,,,,,,,,,,,
advantageous,0.01,1.96,353,341,4.1,0.70,,,,,,,,,,,,,,,
advantages,0.0104,1.98,2771,2345,31.9,1.52,,,,,,,,,,,,,,,
advent,0.01,2.03,774,693,8.9,1.00,,,,,,,,,,,,,,,
adventure,0.024019026,1.62,1477,1126,17.0,1.25,,,,,,,,,,,,,,,
adventurer,0.028163173,1.55,128,105,1.5,0.39,,,,,,,,,,,,,,,
adventurers,0.086942597,1.06,478,139,5.5,0.81,,,,,,,,,,,,,,,
adventures,0.028723152,1.54,514,450,5.9,0.84,,,,,,,,,,,,,,,
adventurous,0.014707465,1.83,426,411,4.9,0.77,,,,,,,,,,,,,,,
adverb,0.31665917,0.50,72,47,0.8,0.26,,,,,,,,,,,,,,,
adverbs,0.251081667,0.60,97,63,1.1,0.33,,,,,,,,,,,,,,,
adversarial,0.0363,1.44,127,111,1.5,0.39,,,,,,,,,,,,,,,
adversaries,0.02,1.74,106,103,1.2,0.35,,,,,,,,,,,,,,,
adversary,0.02,1.64,234,191,2.7,0.57,,,,,,,,,,,,,,,
adverse,0.01,1.91,1127,945,13.0,1.14,,,,,,,,,,,,,,,
adversely,0.012256744,1.91,396,366,4.6,0.74,,,,,,,,,,,,,,,
adversity,0.02,1.81,160,144,1.8,0.45,,,,,,,,,,,,,,,
advert,0.02,1.66,288,244,3.3,0.63,,,,,,,,,,,,,,,
advertise,0.02,1.72,411,371,4.7,0.76,,,,,,,,,,,,,,,
advertised,0.013285655,1.88,668,602,7.7,0.94,,,,,,,,,,,,,,,
advertisement,0.018882139,1.72,1025,700,11.8,1.11,,,,,,,,,,,,,,,
advertisements,0.027300412,1.56,950,660,10.9,1.08,,,,,,,,,,,,,,,
advertiser,0.041075145,1.39,130,104,1.5,0.40,,,,,,,,,,,,,,,
advertisers,0.0756,1.12,284,202,3.3,0.63,,,,,,,,,,,,,,,
advertising,0.04,1.45,3967,2134,45.6,1.67,,,,,,,,,,,,,,,
adverts,0.024660132,1.61,256,211,2.9,0.60,,,,,,,,,,,,,,,
advice,0.011150184,1.95,9615,6419,110.5,2.05,,,,,,,,,,,,,,,
advisable,0.018037912,1.74,510,470,5.9,0.84,,,,,,,,,,,,,,,
advise,0.013288574,1.88,1818,1594,20.9,1.34,,,,,,,,,,,,,,,
advised,0.0081,2.09,2387,2195,27.4,1.45,,,,,,,,,,,,,,,
adviser,0.01,1.87,1471,1175,16.9,1.25,,,,,,,,,,,,,,,
advisers,0.019848407,1.70,1745,1286,20.1,1.32,,,,,,,,,,,,,,,
advises,0.01,1.90,274,268,3.1,0.62,,,,,,,,,,,,,,,
advising,0.01,1.92,564,524,6.5,0.87,,,,,,,,,,,,,,,
advisor,0.011065614,1.96,205,178,2.4,0.53,,,,,,,,,,,,,,,
advisors,0.010497294,1.98,167,150,1.9,0.47,,,,,,,,,,,,,,,
advisory,0.02016085,1.70,1568,1188,18.0,1.28,,,,,,,,,,,,,,,
advocacy,0.03444093,1.46,406,283,4.7,0.75,,,,,,,,,,,,,,,
advocate,0.011460611,1.94,807,722,9.3,1.01,,,,,,,,,,,,,,,
advocated,0.014879399,1.83,840,785,9.7,1.03,,,,,,,,,,,,,,,
advocates,0.015378003,1.81,620,547,7.1,0.91,,,,,,,,,,,,,,,
advocating,0.01371143,1.86,322,312,3.7,0.67,,,,,,,,,,,,,,,
aegis,0.0159,1.80,140,135,1.6,0.42,,,,,,,,,,,,,,,
aeons,0.061664975,1.21,62,58,0.7,0.23,,,,,,,,,,,,,,,
aeration,0.347185344,0.46,78,58,0.9,0.28,,,,,,,,,,,,,,,
aerial,0.021109691,1.68,605,493,7.0,0.90,,,,,,,,,,,,,,,
aerials,0.048996285,1.31,70,62,0.8,0.26,,,,,,,,,,,,,,,
aerobatic,0.24513012,0.61,83,61,1.0,0.29,,,,,,,,,,,,,,,
aerobatics,0.170565752,0.77,71,52,0.8,0.26,,,,,,,,,,,,,,,
aerobic,0.093136489,1.03,214,107,2.5,0.54,,,,,,,,,,,,,,,
aerobics,0.11,0.97,272,160,3.1,0.62,,,,,,,,,,,,,,,
aerodrome,0.132319021,0.88,126,92,1.4,0.39,,,,,,,,,,,,,,,
aerodynamic,0.121315079,0.92,100,80,1.1,0.33,,,,,,,,,,,,,,,
aerodynamics,0.1432,0.84,50,41,0.6,0.20,,,,,,,,,,,,,,,
aeronautical,0.1549,0.81,78,56,0.9,0.28,,,,,,,,,,,,,,,
aeronautics,0.068701521,1.16,77,69,0.9,0.28,,,,,,,,,,,,,,,
aeroplane,0.05,1.27,428,335,4.9,0.77,,,,,,,,,,,,,,,
aeroplanes,0.04,1.45,227,182,2.6,0.56,,,,,,,,,,,,,,,
aerosol,0.0525,1.28,167,110,1.9,0.47,,,,,,,,,,,,,,,
aerosols,0.08,1.09,120,81,1.4,0.38,,,,,,,,,,,,,,,
aerospace,0.04,1.36,708,462,8.1,0.96,,,,,,,,,,,,,,,
aesthetic,0.04,1.37,1143,774,13.1,1.15,,,,,,,,,,,,,,,
aesthetically,0.0206,1.69,108,105,1.2,0.35,,,,,,,,,,,,,,,
aesthetics,0.056427744,1.25,248,185,2.9,0.59,,,,,,,,,,,,,,,
aetiology,0.073261177,1.14,120,101,1.4,0.38,,,,,,,,,,,,,,,
afar,0.02,1.77,150,139,1.7,0.44,,,,,,,,,,,,,,,
affable,0.02,1.77,108,105,1.2,0.35,,,,,,,,,,,,,,,
affair,0.01,1.85,3102,2551,35.7,1.56,,,,,,,,,,,,,,,
affairs,0.0122,1.92,7047,4985,81.0,1.91,,,,,,,,,,,,,,,
affect,0.008064942,2.09,4504,3898,51.8,1.72,,,,,,,,,,,,,,,
affectation,0.03,1.55,59,57,0.7,0.22,,,,,,,,,,,,,,,
affected,0.007277049,2.14,5728,4728,65.8,1.83,,,,,,,,,,,,,,,
affecting,0.0071,2.15,1621,1496,18.6,1.29,,,,,,,,,,,,,,,
affection,0.022149817,1.65,1272,1130,14.6,1.19,,,,,,,,,,,,,,,
affectionate,0.022782925,1.64,312,303,3.6,0.66,,,,,,,,,,,,,,,
affectionately,0.016986853,1.77,201,199,2.3,0.52,,,,,,,,,,,,,,,
affections,0.020799461,1.68,193,184,2.2,0.51,,,,,,,,,,,,,,,
affective,0.0553,1.26,209,146,2.4,0.53,,,,,,,,,,,,,,,
affects,0.009907705,2.00,1296,1183,14.9,1.20,,,,,,,,,,,,,,,
affidavit,0.1304,0.88,271,139,3.1,0.61,,,,,,,,,,,,,,,
affiliate,0.035979619,1.44,143,125,1.6,0.42,,,,,,,,,,,,,,,
affiliated,0.031223694,1.51,286,249,3.3,0.63,,,,,,,,,,,,,,,
affiliates,0.04,1.41,64,62,0.7,0.24,,,,,,,,,,,,,,,
affiliation,0.04,1.43,246,185,2.8,0.58,,,,,,,,,,,,,,,
affiliations,0.14,0.85,269,224,3.1,0.61,,,,,,,,,,,,,,,
affinities,0.060980126,1.21,187,141,2.1,0.50,,,,,,,,,,,,,,,
affinity,0.035915322,1.44,702,482,8.1,0.96,,,,,,,,,,,,,,,
affirm,0.03,1.60,170,156,2.0,0.47,,,,,,,,,,,,,,,
affirmation,0.025822792,1.59,219,198,2.5,0.55,,,,,,,,,,,,,,,
affirmative,0.0209,1.68,233,185,2.7,0.57,,,,,,,,,,,,,,,
affirmed,0.02,1.67,308,295,3.5,0.66,,,,,,,,,,,,,,,
affirming,0.03,1.56,112,105,1.3,0.36,,,,,,,,,,,,,,,
affirms,0.03,1.51,82,80,0.9,0.29,,,,,,,,,,,,,,,
affixed,0.02,1.60,70,64,0.8,0.26,,,,,,,,,,,,,,,
afflict,0.02,1.81,52,51,0.6,0.20,,,,,,,,,,,,,,,
afflicted,0.011515898,1.94,258,252,3.0,0.60,,,,,,,,,,,,,,,
affliction,0.02,1.73,108,99,1.2,0.35,,,,,,,,,,,,,,,
affluence,0.029326829,1.53,200,176,2.3,0.52,,,,,,,,,,,,,,,
affluent,0.023781906,1.62,387,335,4.4,0.74,,,,,,,,,,,,,,,
afford,0.01,1.99,3613,3224,41.5,1.63,,,,,,,,,,,,,,,
affordable,0.021670386,1.66,304,274,3.5,0.65,,,,,,,,,,,,,,,
afforded,0.01,2.10,545,536,6.3,0.86,,,,,,,,,,,,,,,
affording,0.01,2.02,82,80,0.9,0.29,,,,,,,,,,,,,,,
affords,0.01,1.86,164,162,1.9,0.46,,,,,,,,,,,,,,,
afforestation,0.145531896,0.84,94,56,1.1,0.32,,,,,,,,,,,,,,,
affray,0.084260013,1.07,112,63,1.3,0.36,,,,,,,,,,,,,,,
affront,0.012646535,1.90,149,145,1.7,0.43,,,,,,,,,,,,,,,
affronted,0.020227241,1.69,92,90,1.1,0.31,,,,,,,,,,,,,,,
afghan,0.126977101,0.90,283,141,3.3,0.63,,,,,,,,,,,,,,,
afghanistan,0.10771351,0.97,586,250,6.7,0.89,,,,,,,,,,,,,,,
afield,0.012801503,1.89,333,322,3.8,0.68,,,,,,,,,,,,,,,
afloat,0.0318,1.50,226,207,2.6,0.56,,,,,,,,,,,,,,,
afoot,0.011596638,1.94,159,158,1.8,0.45,,,,,,,,,,,,,,,
afore,0.071649798,1.14,78,69,0.9,0.28,,,,,,,,,,,,,,,
aforementioned,0.017725099,1.75,114,112,1.3,0.36,,,,,,,,,,,,,,,
aforesaid,0.086080471,1.07,118,97,1.4,0.37,,,,,,,,,,,,,,,
afraid,0.022293485,1.65,4904,3992,56.4,1.76,,,,,,,,,,,,,,,
afresh,0.012060288,1.92,182,179,2.1,0.49,,,,,,,,,,,,,,,
africa,0.034959841,1.46,7028,3724,80.8,1.91,,,,,,,,,,,,,,,
african,0.042231116,1.37,4403,2502,50.6,1.71,,,,,,,,,,,,,,,
africans,0.085161504,1.07,508,359,5.8,0.83,,,,,,,,,,,,,,,
afro,0.067960825,1.17,359,203,4.1,0.71,,,,,,,,,,,,,,,
aft,0.15311209,0.81,178,137,2.0,0.48,,,,,,,,,,,,,,,
after,0.0052,2.29,107007,51964,1230.0,3.09,,,,,,,,,,,,,,,
afterlife,0.05584979,1.25,69,60,0.8,0.25,,,,,,,,,,,,,,,
aftermath,0.011551933,1.94,681,656,7.8,0.95,,,,,,,,,,,,,,,
afternoon,0.016769317,1.78,6394,5189,73.5,1.87,,,,,,,,,,,,,,,
afternoons,0.02,1.70,581,531,6.7,0.89,,,,,,,,,,,,,,,
aftershave,0.04,1.36,75,73,0.9,0.27,,,,,,,,,,,,,,,
afterthought,0.014249204,1.85,140,139,1.6,0.42,,,,,,,,,,,,,,,
afterwards,0.010125257,1.99,3942,3619,45.3,1.67,,,,,,,,,,,,,,,
again,0.007243811,2.14,48137,30604,553.3,2.74,,,,,,,,,,,,,,,
against,0.005798342,2.24,52307,30606,601.2,2.78,,,,,,,,,,,,,,,
agarose,0.3744,0.43,109,64,1.3,0.35,,,,,,,,,,,,,,,
age,0.011839285,1.93,20929,12317,240.6,2.38,,,,,,,,,,,,,,,
aged,0.0150,1.82,5300,3812,60.9,1.79,,,,,,,,,,,,,,,
ageing,0.0329,1.48,1254,806,14.4,1.19,,,,,,,,,,,,,,,
ageism,0.26,0.59,137,64,1.6,0.41,,,,,,,,,,,,,,,
ageist,0.2800,0.55,60,45,0.7,0.23,,,,,,,,,,,,,,,
agencies,0.022557231,1.65,3457,2281,39.7,1.61,,,,,,,,,,,,,,,
agency,0.02,1.81,5493,3521,63.1,1.81,,,,,,,,,,,,,,,
agenda,0.02,1.80,1920,1571,22.1,1.36,,,,,,,,,,,,,,,
agendas,0.0289,1.54,136,114,1.6,0.41,,,,,,,,,,,,,,,
agent,0.0134,1.87,3907,2678,44.9,1.66,,,,,,,,,,,,,,,
agents,0.014165115,1.85,3683,2513,42.3,1.64,,,,,,,,,,,,,,,
ages,0.013808839,1.86,3094,2564,35.6,1.56,,,,,,,,,,,,,,,
aggravate,0.018434439,1.73,86,83,1.0,0.30,,,,,,,,,,,,,,,
aggravated,0.02,1.81,379,315,4.4,0.73,,,,,,,,,,,,,,,
aggravating,0.027746608,1.56,89,80,1.0,0.31,,,,,,,,,,,,,,,
aggravation,0.027579021,1.56,122,82,1.4,0.38,,,,,,,,,,,,,,,
aggregate,0.046942061,1.33,1506,739,17.3,1.26,,,,,,,,,,,,,,,
aggregated,0.026684766,1.57,128,114,1.5,0.39,,,,,,,,,,,,,,,
aggregates,0.043340321,1.36,225,110,2.6,0.55,,,,,,,,,,,,,,,
aggregation,0.043832065,1.36,247,123,2.8,0.58,,,,,,,,,,,,,,,
aggression,0.025793371,1.59,1260,858,14.5,1.19,,,,,,,,,,,,,,,
aggressive,0.01,1.84,1785,1455,20.5,1.33,,,,,,,,,,,,,,,
aggressively,0.0108,1.97,280,271,3.2,0.63,,,,,,,,,,,,,,,
aggressiveness,0.0315,1.50,73,64,0.8,0.26,,,,,,,,,,,,,,,
aggressor,0.033399016,1.48,100,87,1.1,0.33,,,,,,,,,,,,,,,
aggressors,0.037719425,1.42,54,53,0.6,0.21,,,,,,,,,,,,,,,
aggrieved,0.016385607,1.79,250,232,2.9,0.59,,,,,,,,,,,,,,,
aggro,0.069771066,1.16,69,50,0.8,0.25,,,,,,,,,,,,,,,
aghast,0.021667356,1.66,148,145,1.7,0.43,,,,,,,,,,,,,,,
agile,0.017165962,1.77,147,140,1.7,0.43,,,,,,,,,,,,,,,
agility,0.02743694,1.56,157,139,1.8,0.45,,,,,,,,,,,,,,,
aging,0.01811111,1.74,84,79,1.0,0.29,,,,,,,,,,,,,,,
agitated,0.017486336,1.76,362,352,4.2,0.71,,,,,,,,,,,,,,,
agitation,0.028978756,1.54,451,396,5.2,0.79,,,,,,,,,,,,,,,
agitators,0.0389,1.41,51,49,0.6,0.20,,,,,,,,,,,,,,,
agnostic,0.051241757,1.29,89,77,1.0,0.31,,,,,,,,,,,,,,,
ago,0.01,2.05,16645,13103,191.3,2.28,,,,,,,,,,,,,,,
agonies,0.015410217,1.81,79,78,0.9,0.28,,,,,,,,,,,,,,,
agonised,0.034978872,1.46,96,91,1.1,0.32,,,,,,,,,,,,,,,
agonising,0.017751889,1.75,194,189,2.2,0.51,,,,,,,,,,,,,,,
agonized,0.023137742,1.64,50,48,0.6,0.20,,,,,,,,,,,,,,,
agonizing,0.017128101,1.77,70,70,0.8,0.26,,,,,,,,,,,,,,,
agony,0.024895851,1.60,884,790,10.2,1.05,,,,,,,,,,,,,,,
agrarian,0.077105849,1.11,330,222,3.8,0.68,,,,,,,,,,,,,,,
agree,0.01,1.93,6525,5188,75.0,1.88,,,,,,,,,,,,,,,
agreeable,0.017448631,1.76,376,360,4.3,0.73,,,,,,,,,,,,,,,
agreeably,0.021142076,1.67,66,66,0.8,0.25,,,,,,,,,,,,,,,
agreed,0.008477356,2.07,13378,10100,153.8,2.19,,,,,,,,,,,,,,,
agreeing,0.008767234,2.06,744,724,8.6,0.98,,,,,,,,,,,,,,,
agreement,0.014593139,1.84,12732,6876,146.3,2.17,,,,,,,,,,,,,,,
agreements,0.024472662,1.61,2588,1691,29.7,1.49,,,,,,,,,,,,,,,
agrees,0.013966874,1.85,883,792,10.1,1.05,,,,,,,,,,,,,,,
agricultural,0.0346,1.46,3775,2272,43.4,1.65,,,,,,,,,,,,,,,
agriculture,0.03605589,1.44,3689,2264,42.4,1.64,,,,,,,,,,,,,,,
aground,0.06,1.21,73,64,0.8,0.26,,,,,,,,,,,,,,,
ah,0.04,1.45,2535,1957,29.1,1.48,,,,,,,,,,,,,,,
aha,0.035497188,1.45,118,88,1.4,0.37,,,,,,,,,,,,,,,
ahead,0.01,2.01,8231,6812,94.6,1.98,,,,,,,,,,,,,,,
aid,0.014719763,1.83,8703,5189,100.0,2.00,,,,,,,,,,,,,,,
aide,0.027342212,1.56,291,257,3.3,0.64,,,,,,,,,,,,,,,
aided,0.0112,1.95,862,756,9.9,1.04,,,,,,,,,,,,,,,
aides,0.0402,1.40,210,187,2.4,0.53,,,,,,,,,,,,,,,
aiding,0.010607628,1.97,161,154,1.9,0.45,,,,,,,,,,,,,,,
aids,0.04,1.38,3301,1482,37.9,1.59,,,,,,,,,,,,,,,
ail,0.0334,1.48,63,56,0.7,0.24,,,,,,,,,,,,,,,
ailing,0.01,1.90,255,247,2.9,0.59,,,,,,,,,,,,,,,
ailment,0.023775675,1.62,63,61,0.7,0.24,,,,,,,,,,,,,,,
ailments,0.030057732,1.52,199,185,2.3,0.52,,,,,,,,,,,,,,,
aim,0.01,2.10,6172,5307,70.9,1.86,,,,,,,,,,,,,,,
aimed,0.007330246,2.13,3457,3138,39.7,1.61,,,,,,,,,,,,,,,
aiming,0.009241807,2.03,912,872,10.5,1.06,,,,,,,,,,,,,,,
