WORD,OFREQ,ARC,NCOUNT,INVERSENCOUNT
REINVESTIGATION,0.071919776,0.186932579,0,1
REINVIGORATION,0.058751367,0.160941347,0,1
REISSUE,5.332193375,0.565197945,19,0.050000001
REISSUES,1.659219623,0.474719167,0,1
REITERATE,0.223862976,0.253702044,0,1
REITERATED,2.005650282,0.477932185,0,1
REITERATES,0.301860482,0.261470377,0,1
REITERATING,0.341365695,0.280982256,0,1
REITERATION,0.118515693,0.203849494,0,1
REITERATIONS,0.01316841,0.23999548,0,1
REJECT,7.150446892,0.577056527,1379,0.000724638
REJECTED,37.77408981,0.651639521,6735,0.000148456
REJECTING,3.880629063,0.557648122,173,0.005747126
REJECTION,7.697442055,0.583444834,1872,0.000533903
REJECTIONS,0.370741397,0.282606661,0,1
REJECTS,5.295726776,0.56444639,537,0.001858736
REJIGGED,0.019246139,0.217358902,0,1
REJOICE,1.014980555,0.40375191,0,1
REJOICED,0.334275037,0.262162983,0,1
REJOICES,0.162072748,0.212295607,0,1
REJOICING,0.517619789,0.312827587,0,1
REJOICINGS,0.032414548,0.199050993,0,1
REJOIN,3.538250446,0.558102787,1,0.5
REJOINDER,0.18233183,0.2111983,0,1
REJOINDERS,0.031401593,0.189962089,0,1
REJOINED,9.099370956,0.573376834,811,0.001231527
REJOINING,1.971209764,0.481944293,0,1
REJUVENATE,0.42847982,0.308694124,0,1
REJUVENATED,0.69184804,0.322802037,0,1
REJUVENATING,0.215759337,0.23062484,0,1
REJUVENATION,0.624993026,0.330167592,0,1
REKINDLE,0.581435978,0.313229233,0,1
REKINDLED,0.704003453,0.323744684,0,1
REKINDLING,0.207655698,0.23293148,0,1
RELAID,0.292743891,0.310949266,0,1
RELAPSE,1.66631031,0.434477657,0,1
RELAPSED,0.278562516,0.253050596,0,1
RELAPSES,0.21373342,0.294698119,0,1
RELATE,7.651859283,0.585962832,1982,0.000504286
RELATED,121.5920334,0.682606697,8375,0.000119389
RELATEDNESS,0.335287988,0.321526945,0,1
RELATES,9.346532822,0.597472191,2934,0.000340716
RELATING,19.0141716,0.62641257,4702,0.00021263
RELATION,28.4295845,0.646144509,6243,0.000160154
RELATIONAL,3.125977993,0.554955363,10,0.090909094
RELATIONS,75.17845154,0.656386554,6838,0.00014622
RELATIONSHIP,106.7958069,0.674448371,8181,0.00012222
RELATIONSHIPS,30.38458633,0.642616868,6190,0.000161525
RELATIVE,40.92843246,0.658506274,7164,0.000139567
RELATIVELY,69.7024231,0.675468326,8072,0.00012387
RELATIVES,17.77836609,0.614467323,4574,0.000218579
RELATIVISM,0.772884369,0.408048898,0,1
RELATIVIST,0.122567512,0.265382141,0,1
RELATIVISTIC,1.790903807,0.546292543,0,1
RELATIVITY,5.865007401,0.573242009,33,0.029411765
RELAX,2.71370554,0.49892357,0,1
RELAXATION,3.392385006,0.548920989,1,0.5
RELAXATIONS,0.064829096,0.17926915,0,1
RELAXED,4.813560486,0.561647892,529,0.001886792
RELAXES,0.3281973,0.27252984,0,1
RELAXING,1.635921717,0.435932934,0,1
RELAY,16.44633102,0.569305122,1021,0.000978474
RELAYED,1.8212924,0.41890642,0,1
RELAYING,0.70096463,0.346880615,0,1
RELAYS,2.259901762,0.496589988,0,1
RELEARNS,0.010129547,0.274363577,0,1
RELEASE,200.0808258,0.673285186,8278,0.000120788
RELEASED,534.6090698,0.663624465,7146,0.000139919
RELEASES,34.74535751,0.638533354,6096,0.000164015
RELEASING,17.77330208,0.614726305,4367,0.000228938
RELEGATE,0.268432975,0.268792897,0,1
RELEGATED,18.02451515,0.562058628,76,0.012987013
RELEGATES,0.104334325,0.186954528,0,1
RELEGATING,0.411259592,0.301204085,0,1
RELEGATION,11.32584572,0.570828259,20,0.047619049
RELENT,0.333262086,0.262876481,0,1
RELENTED,1.301646709,0.421139508,0,1
RELENTING,0.064829096,0.165533707,0,1
RELENTLESS,2.329795599,0.484321684,0,1
RELENTLESSLY,1.290504217,0.415722281,0,1
RELENTLESSNESS,0.022285001,0.234840855,0,1
RELEVANCE,4.648448944,0.565841913,505,0.001976285
RELEVANCY,0.20461683,0.268780112,0,1
RELEVANT,20.94587517,0.636924684,5327,0.000187688
RELEVANTLY,0.036466368,0.18517907,0,1
RELIABILITY,8.869430542,0.587715685,1945,0.000513875
RELIABLE,15.13354206,0.617844939,4282,0.000233481
RELIABLY,2.305484772,0.5287081,0,1
RELIANCE,5.165055752,0.565850198,828,0.001206273
RELIANT,2.105932713,0.458407283,0,1
RELIC,2.970995903,0.497755051,0,1
RELICS,7.179822445,0.564722061,37,0.02631579
RELICT,0.423415035,0.316231787,0,1
RELIED,9.139889717,0.599768698,3032,0.000329707
RELIEF,36.59399796,0.648015857,6750,0.000148126
RELIEFS,1.804072142,0.487528354,0,1
RELIES,7.482696056,0.591705978,2177,0.000459137
RELIEVE,6.26309824,0.554859638,136,0.00729927
RELIEVED,8.867404938,0.571270287,914,0.001092896
RELIEVES,0.444687068,0.28743723,0,1
RELIEVING,1.734178305,0.444142044,0,1
RELIGION,65.80963898,0.645821571,6318,0.000158253
RELIGIONS,13.54826832,0.585317194,1764,0.000566572
RELIGIOUS,124.8233566,0.664220154,7394,0.000135227
RELIGIOUSLY,1.524496675,0.47589922,0,1
RELIGIOUSNESS,0.055712506,0.17069912,0,1
RELINE,0.016207274,0.25718686,0,1
RELINQUISH,1.807111025,0.420477748,0,1
RELINQUISHED,2.90515399,0.491197556,0,1
RELINQUISHES,0.163085699,0.212503627,0,1
RELINQUISHING,0.750599384,0.339975774,0,1
RELIQUARIES,0.150930241,0.286570966,0,1
RELIQUARY,0.576371193,0.346277744,0,1
RELISH,0.688809156,0.329413593,0,1
RELISHED,0.351495266,0.270683855,0,1
RELISHES,0.15903388,0.199883446,0,1
RELISHING,0.098256595,0.18047832,0,1
RELIVE,0.42746684,0.28687498,0,1
RELIVED,0.103321373,0.190600932,0,1
RELIVES,0.13674888,0.230313659,0,1
RELIVING,0.251212746,0.261791974,0,1
RELOAD,0.926853478,0.386324912,0,1
RELOADED,1.080822587,0.365948409,0,1
RELOADING,0.726288497,0.411423862,0,1
RELOCATE,4.718342781,0.553886473,3,0.25
RELOCATED,23.96751976,0.608291686,3365,0.000297089
RELOCATING,2.965931177,0.537732303,0,1
RELOCATION,5.73636198,0.559923887,405,0.002463054
RELUCTANCE,2.925412893,0.521547794,0,1
RELUCTANT,8.866392136,0.590975881,2732,0.000365898
RELUCTANTLY,5.654312611,0.574880838,1126,0.000887311
RELY,11.59630489,0.613004327,3531,0.000283126
RELYING,5.443618298,0.578531623,1517,0.000658762
REMADE,2.678251982,0.476573467,0,1
REMAIN,75.84092712,0.681868196,8636,0.000115781
REMAINDER,30.83332634,0.634187222,5594,0.000178731
REMAINED,166.0597229,0.680036604,8228,0.000121521
REMAINING,92.80487823,0.681816638,8522,0.00011733
REMAINS,118.4093323,0.684905648,8863,0.000112816
REMAKE,10.1619606,0.574690819,921,0.001084599
REMAKING,0.359598905,0.262915134,0,1
REMAND,0.709068239,0.352796137,0,1
REMANDED,0.981553018,0.352937907,0,1
REMANDING,0.049634777,0.229007527,0,1
REMARK,3.814787149,0.55333066,6,0.142857149
REMARKABLE,17.91005135,0.626569271,5400,0.000185151
REMARKABLY,5.480084419,0.576277137,1494,0.000668896
REMARKED,8.054001808,0.590618134,2599,0.000384615
REMARKING,1.342164874,0.452781618,0,1
REMARKS,9.54912281,0.598465919,3319,0.000301205
REMARRIAGE,0.677666664,0.356131315,0,1
REMARRIED,4.790262222,0.56690836,19,0.050000001
REMARRY,0.894438922,0.426992238,0,1
REMARRYING,0.16409865,0.251967639,0,1
REMBRANDT,1.737217188,0.433814585,0,1
REMEDIAL,1.125392556,0.42171821,0,1
REMEDIED,0.608785748,0.310140789,0,1
REMEDIES,2.628617287,0.518874824,0,1
REMEDY,4.676811695,0.555467486,69,0.014285714
REMEDYING,0.105347283,0.202416405,0,1
REMEMBER,17.32760239,0.618892491,4868,0.000205381
REMEMBERED,23.46205521,0.62694788,4982,0.000200682
REMEMBERING,3.026708364,0.539680481,0,1
REMEMBERS,4.668707848,0.566095769,426,0.00234192
REMEMBRANCE,4.249344826,0.521072626,0,1
REMEMBRANCES,0.212720469,0.229222298,0,1
REMILITARIZE,0.012155456,0.285904408,0,1
REMIND,2.868687391,0.510683239,0,1
REMINDED,3.481524944,0.549361169,1,0.5
REMINDER,2.998345613,0.480052054,0,1
REMINDERS,0.791117549,0.33788088,0,1
REMINDING,1.578183293,0.441627771,0,1
REMINDS,3.634481192,0.560060143,20,0.047619049
REMINISCE,0.487231165,0.304659456,0,1
REMINISCED,0.220824108,0.215797633,0,1
REMINISCENCE,0.411259592,0.276461571,0,1
REMINISCENCES,1.093991041,0.398690253,0,1
REMINISCENT,9.404271126,0.588157952,1978,0.000505306
REMINISCES,0.406194806,0.296325505,0,1
REMINISCING,0.456842542,0.30867818,0,1
REMISS,0.045582958,0.177663535,0,1
REMISSION,1.361410975,0.404017568,0,1
REMISSIONS,0.105347283,0.252723932,0,1
REMIT,1.42927897,0.430348486,0,1
REMITTANCE,0.360611856,0.318271577,0,1
REMITTANCES,0.652342796,0.385523826,0,1
REMITTED,0.360611856,0.276445389,0,1
REMNANT,5.168094635,0.554689348,19,0.050000001
REMNANTS,11.06349087,0.585334003,1758,0.000568505
REMODEL,0.803273022,0.386543095,0,1
REMODELED,2.945672035,0.550323725,1,0.5
REMODELING,1.822305322,0.484334797,0,1
REMODELLED,1.425227165,0.448123991,0,1
REMODELLING,0.657407582,0.35595277,0,1
REMOLDING,0.025323866,0.207435042,0,1
REMONSTRANCE,0.247160926,0.240711331,0,1
REMONSTRATE,0.058751367,0.175795525,0,1
REMONSTRATED,0.094204783,0.172535002,0,1
REMONSTRATING,0.037479322,0.192968413,0,1
REMORSE,1.722022891,0.453473657,0,1
REMORSEFUL,0.272484809,0.289647788,0,1
REMORSELESS,0.114463873,0.190383479,0,1
REMORSELESSLY,0.039505232,0.185516477,0,1
REMOTE,27.86942101,0.640330255,5932,0.000168549
REMOTELY,3.01354003,0.548670173,2,0.333333343
REMOTENESS,0.8194803,0.350567549,0,1
REMOTER,0.083062276,0.182880551,0,1
REMOTEST,0.225888878,0.217806906,0,1
REMOULD,0.007090682,0.311169624,0,1
REMOUNT,0.187396601,0.20111528,0,1
REMOUNTED,0.196513191,0.20708707,0,1
REMOUNTING,0.043557048,0.174295455,0,1
REMOVABLE,2.437168837,0.535921454,0,1
REMOVAL,21.49388504,0.633372009,5327,0.000187688
REMOVALS,0.347443432,0.261829853,0,1
REMOVE,27.99198914,0.641968608,5843,0.000171116
REMOVED,76.90351868,0.672211051,7888,0.000126759
REMOVER,0.233992517,0.221350014,0,1
REMOVERS,0.066855006,0.170779616,0,1
REMOVES,4.45294857,0.56199342,325,0.003067485
REMOVING,14.67467403,0.625495672,4617,0.000216544
REMUNERATE,0.027349776,0.219671771,0,1
REMUNERATION,0.971423507,0.432400435,0,1
REMUNERATIVE,0.139787734,0.217026696,0,1
RENA,0.829609811,0.356434256,0,1
RENAE,0.069893867,0.17286852,0,1
RENAISSANCE,23.34151268,0.610340595,4096,0.000244081
RENAL,4.030546665,0.564397991,18,0.052631579
RENALDO,0.286666155,0.252318114,0,1
RENAME,2.037051678,0.44139117,0,1
RENAMED,79.22925568,0.647647798,5821,0.000171762
RENAMING,3.963691473,0.557349801,1,0.5
RENASCENT,0.064829096,0.160476834,0,1
RENATA,0.717171848,0.336290389,0,1
RENATE,0.385935724,0.26534605,0,1
RENATO,1.577170372,0.428495169,0,1
RENATURATION,0.016207274,0.251468122,0,1
REND,0.185370699,0.185668513,0,1
RENDER,5.858929634,0.575898468,1275,0.000783699
RENDERED,14.08513451,0.620234311,4597,0.000217486
RENDERING,9.103423119,0.599985421,3036,0.000329272
RENDERINGS,0.672601879,0.356772214,0,1
RENDERS,2.259901762,0.522575259,0,1
RENDEZVOUS,4.093349457,0.537567794,0,1
RENDING,0.069893867,0.153599799,0,1
RENDITION,5.274454594,0.564419687,163,0.006097561
RENDITIONS,1.501198769,0.478518307,0,1
RENDS,0.027349776,0.220543072,0,1
RENE,3.836059093,0.564805388,223,0.004464286
RENEE,1.928665638,0.529015064,0,1
RENEGADE,2.652928114,0.49131003,0,1
RENEGADES,1.381670117,0.394127041,0,1
RENEGE,0.184357747,0.220922053,0,1
RENEW,4.39723587,0.539452195,0,1
RENEWABLE,6.986348152,0.566532969,198,0.005025126
RENEWAL,8.119844437,0.576196134,1582,0.000631712
RENEWALS,0.281601399,0.2756989,0,1
RENEWED,14.92386055,0.613794208,4312,0.000231857
RENEWING,1.273283958,0.396853685,0,1
RENEWS,0.323132515,0.240182027,0,1
RENITA,0.01316841,0.265247852,0,1
RENNET,0.246147975,0.320177376,0,1
RENO,5.440579414,0.561357677,307,0.003246753
RENOUNCE,1.796981454,0.442113042,0,1
RENOUNCED,3.061148882,0.491256714,0,1
RENOUNCES,0.305912286,0.277002901,0,1
RENOUNCING,0.684757352,0.378256947,0,1
RENOVATE,1.769631743,0.466977924,0,1
RENOVATED,12.4775753,0.57355541,733,0.001362398
RENOVATING,1.042330265,0.413311541,0,1
RENOVATION,12.85236835,0.573254108,1129,0.000884956
RENOWN,3.402514696,0.543560028,0,1
RENOWNED,28.1287365,0.63524431,5361,0.000186498
RENT,11.26101685,0.587685943,2607,0.000383436
RENTAL,6.986348152,0.567518294,762,0.001310616
RENTALS,1.72100997,0.491830707,0,1
RENTED,8.187712669,0.567612469,724,0.00137931
RENTER,0.160046831,0.236314327,0,1
RENTERIA,0.070906825,0.187527016,0,1
RENTERS,0.394039363,0.313116759,0,1
RENTIER,0.060777277,0.182563171,0,1
RENTING,1.942847013,0.459817737,0,1
RENTS,2.687368631,0.526756883,0,1
RENUNCIATION,1.037265539,0.388228238,0,1
RENUNCIATIONS,0.042544093,0.174482867,0,1
REOPEN,3.443032742,0.496492237,0,1
REOPENED,13.53206062,0.578599274,1333,0.000749625
REOPENING,3.57775569,0.511960804,0,1
REORDER,0.185370699,0.246073589,0,1
REORGANIZATION,7.242625713,0.562108099,203,0.004901961
REORGANIZATIONS,0.326171398,0.305086255,0,1
REORGANIZE,1.418136477,0.416000307,0,1
REORGANIZED,9.078099251,0.56572479,324,0.003076923
REORGANIZING,0.803273022,0.378602505,0,1
REORIENT,0.16815047,0.21183686,0,1
REORIENTATION,0.341365695,0.277124703,0,1
REORIENTED,0.237031385,0.229061753,0,1
REP,5.34536171,0.563123167,297,0.003355705
REPAID,1.437382579,0.413169712,0,1
REPAINT,0.320093662,0.305868268,0,1
REPAINTED,2.129230738,0.43848598,0,1
REPAINTING,0.399104118,0.306175321,0,1
REPAIR,23.72339821,0.623191476,4795,0.000208507
REPAIRABLE,0.130671144,0.206929982,0,1
REPAIRED,8.342694283,0.570482016,920,0.001085776
REPAIRERS,0.076984555,0.193725035,0,1
REPAIRING,2.89603734,0.54955256,1,0.5
REPAIRMEN,0.090152964,0.194683895,0,1
REPAIRS,15.0909977,0.584973276,1945,0.000513875
REPARABLE,0.016207274,0.244760424,0,1
REPARATION,0.767819583,0.35129407,0,1
REPARATIONS,1.996533513,0.471109539,0,1
REPARTEE,0.1408007,0.236896634,0,1
REPAST,0.076984555,0.157971114,0,1
REPATRIATE,0.344404578,0.308771521,0,1
REPATRIATED,2.158606291,0.436319172,0,1
REPATRIATION,2.268005371,0.482355326,0,1
REPAY,2.252811193,0.490671158,0,1
REPAYABLE,0.065842047,0.233173221,0,1
REPAYING,0.298821628,0.300305635,0,1
REPAYMENT,1.314815164,0.476877153,0,1
REPAYMENTS,0.34643048,0.350399613,0,1
REPAYS,0.118515693,0.192230925,0,1
REPEAL,3.801618814,0.56327951,2,0.333333343
REPEALED,3.870499611,0.541845024,0,1
REPEAT,10.53776741,0.591500461,2718,0.000367782
REPEATED,26.93041229,0.648705304,6762,0.000147863
REPEATEDLY,18.96352386,0.644653678,6564,0.000152323
REPEATER,1.574131489,0.45666948,0,1
REPEATERS,0.977501214,0.432746559,0,1
REPEATING,4.936128139,0.55913496,361,0.002762431
REPEATS,4.3708992,0.555331171,1,0.5
REPEL,2.134295464,0.473092258,0,1
REPELLED,2.334860325,0.495684087,0,1
REPELLENT,0.524710476,0.314889491,0,1
REPELLING,0.760728955,0.360270828,0,1
REPELS,0.245135024,0.242923811,0,1
REPENT,0.891400099,0.379501343,0,1
REPENTANCE,1.688595414,0.490304798,0,1
REPENTANT,0.317054808,0.272377163,0,1
REPENTED,0.411259592,0.283866197,0,1
REPENTING,0.116489783,0.226863414,0,1
REPERCUSSION,0.138774782,0.20082289,0,1
REPERCUSSIONS,1.56602788,0.449341714,0,1
REPERTOIRE,10.86495113,0.573894858,1191,0.000838926
REPERTORIES,0.113450915,0.219071686,0,1
REPERTORY,5.399048328,0.564957559,13,0.071428575
REPETITION,3.658792019,0.553642571,10,0.090909094
REPETITIONS,0.808337808,0.383377492,0,1
REPETITIOUS,0.180305928,0.246735364,0,1
REPETITIVE,3.154340744,0.554659486,2,0.333333343
REPHRASED,0.095217735,0.221034661,0,1
REPINE,0.003038864,0.142403677,0,1
REPLACE,41.03276443,0.656161368,6945,0.000143968
REPLACEABLE,0.441648215,0.35950768,0,1
REPLACED,150.2778931,0.676934779,7732,0.000129316
REPLACEMENT,36.62438583,0.654595912,7082,0.000141183
REPLACEMENTS,3.734763622,0.562035799,1,0.5
REPLACES,4.998930931,0.570311189,949,0.001052632
REPLACING,29.80011177,0.648029447,6343,0.000157629
REPLANTED,0.402143002,0.306986898,0,1
REPLAY,6.519375801,0.564463556,4,0.200000003
REPLAYED,1.104120493,0.399216652,0,1
REPLAYS,1.761528134,0.44111824,0,1
REPLENISH,1.189208746,0.395777524,0,1
REPLENISHED,0.90152961,0.362214088,0,1
REPLENISHES,0.112437963,0.230513841,0,1
REPLENISHING,0.371754348,0.310139418,0,1
REPLENISHMENT,1.367488742,0.456051499,0,1
REPLETE,0.83771348,0.363418818,0,1
REPLETION,0.026336821,0.209647164,0,1
REPLICA,7.282130718,0.564735591,598,0.001669449
REPLICAS,2.46755743,0.493941665,0,1
REPLICATE,2.505036831,0.495205283,0,1
REPLICATED,1.93980813,0.461414367,0,1
REPLICATING,0.743508697,0.364443034,0,1
REPLICATION,3.497732401,0.562881649,13,0.071428575
REPLIED,11.43929672,0.596228898,2879,0.000347222
REPLIES,5.226845741,0.568279684,306,0.003257329
REPLY,7.944602966,0.5749861,1478,0.000676133
REPLYING,0.572319388,0.336325169,0,1
REPOINTING,0.049634777,0.204848349,0,1
REPONSES,0.002025909,0.127312139,0,1
REPORT,104.4639816,0.676353335,8325,0.000120106
REPORTAGE,0.656394601,0.362649709,0,1
REPORTED,130.9233704,0.681181729,8375,0.000119389
REPORTEDLY,26.32466507,0.65513742,7104,0.000140746
REPORTER,26.39557076,0.621145189,4706,0.00021245
REPORTERS,9.354636192,0.588689387,2853,0.000350385
REPORTING,23.22502327,0.637895226,5933,0.00016852
REPORTORIAL,0.031401593,0.180374756,0,1
REPORTS,65.08840942,0.674615502,8237,0.000121389
REPOSE,0.70096463,0.317613035,0,1
REPOSED,0.128645241,0.17195648,0,1
REPOSES,0.038492277,0.184073672,0,1
REPOSING,0.034440458,0.182742521,0,1
REPOSITORIES,0.997760296,0.455973804,0,1
REPOSITORY,3.749958038,0.557465315,2,0.333333343
REPOSSESS,0.125606373,0.19740589,0,1
REPOSSESSION,0.210694566,0.252583772,0,1
REPOT,0.009116592,0.275075853,0,1
REPREHEND,0.004051819,0.397752583,0,1
REPREHENSIBLE,0.256277531,0.281586677,0,1
REPRESENT,53.05957794,0.661402047,7162,0.000139606
REPRESENTATION,33.12260437,0.636901796,5664,0.000176523
REPRESENTATIONAL,0.978514194,0.421158582,0,1
REPRESENTATIONS,8.221139908,0.581624746,1584,0.000630915
REPRESENTATIVE,63.1688652,0.649348795,6514,0.000153492
REPRESENTATIVES,64.16864777,0.625421226,4736,0.000211104
REPRESENTED,107.4440994,0.66407758,7021,0.00014241
REPRESENTING,48.411129,0.653257608,6617,0.000151103
REPRESENTS,43.16706085,0.656164408,6617,0.000151103
REPRESS,0.570293427,0.33566168,0,1
REPRESSED,1.962093115,0.46045962,0,1
REPRESSES,0.13674888,0.224810094,0,1
REPRESSING,0.295782745,0.292714655,0,1
REPRESSION,4.341523647,0.560524821,36,0.027027028
REPRESSIONS,0.576371193,0.355196804,0,1
REPRESSIVE,1.537665129,0.477971554,0,1
REPRESSIVELY,0.011142501,0.252015173,0,1
REPRIEVE,0.822519183,0.346340716,0,1
REPRIEVED,0.287679106,0.247028396,0,1
REPRIMAND,0.668550074,0.329538375,0,1
REPRIMANDED,1.147677541,0.389837205,0,1
REPRIMANDING,0.102308415,0.182769492,0,1
REPRIMANDS,0.248173878,0.247635439,0,1
REPRINT,2.20317626,0.478199273,0,1
REPRINTED,8.427782059,0.568350017,75,0.013157895
REPRINTS,2.244707346,0.49834621,0,1
REPRISAL,1.213519692,0.413388193,0,1
REPRISALS,1.406993985,0.453009427,0,1
REPRISE,3.787437439,0.565789342,2,0.333333343
REPROACH,0.394039363,0.287485957,0,1
REPROACHED,0.297808647,0.252379566,0,1
REPROACHES,0.212720469,0.225140303,0,1
REPROACHFUL,0.033427503,0.207728207,0,1
REPROACHFULLY,0.005064773,0.148366943,0,1
REPROACHING,0.054699551,0.175337598,0,1
REPROBATE,0.096230693,0.195335224,0,1
REPROBATING,0.001012955,0.164186165,0,1
REPRODUCE,4.491440773,0.55563426,65,0.015151516
REPRODUCED,3.704375029,0.546506703,0,1
REPRODUCES,0.866076231,0.367349505,0,1
REPRODUCIBILITY,0.216772288,0.296319425,0,1
REPRODUCIBLE,0.387961626,0.342808068,0,1
REPRODUCIBLY,0.028362729,0.17562753,0,1
REPRODUCING,1.39281261,0.438935399,0,1
REPRODUCTION,9.384011269,0.587715507,2153,0.000464253
REPRODUCTIONS,1.535639167,0.449046522,0,1
REPRODUCTIVE,5.903499603,0.56410569,215,0.00462963
REPROOF,0.090152964,0.182390392,0,1
REPROVE,0.049634777,0.188164651,0,1
REPROVED,0.158020929,0.204689026,0,1
REPROVES,0.033427503,0.198470548,0,1
REPROVING,0.026336821,0.210544273,0,1
REPROVINGLY,0.003038864,0.341344178,0,1
REPS,0.69184804,0.332067847,0,1
REPTILE,2.074531078,0.468000799,0,1
REPTILES,4.753796101,0.583041251,6,0.142857149
REPTILIAN,0.902542591,0.38713035,0,1
REPUBLIC,149.0066376,0.645895958,5956,0.00016787
REPUBLICAN,78.35001373,0.626856565,4937,0.000202511
REPUBLICANISM,1.181105137,0.461653918,0,1
REPUBLICANS,14.00207138,0.582284749,1894,0.000527704
REPUBLICS,5.036410332,0.562924981,12,0.07692308
REPUDIATE,0.388974577,0.315852314,0,1
REPUDIATED,1.406993985,0.436144739,0,1
REPUDIATES,0.103321373,0.190497637,0,1
REPUDIATING,0.196513191,0.245140344,0,1
REPUDIATION,0.522684574,0.320752144,0,1
REPUGNANCE,0.109399103,0.205116838,0,1
REPUGNANT,0.438609362,0.300450742,0,1
REPULSE,1.088926196,0.40425989,0,1
REPULSED,3.044941664,0.520139515,0,1
REPULSES,0.051660687,0.177750111,0,1
REPULSION,0.780988038,0.410848767,0,1
REPULSIONS,0.034440458,0.181852773,0,1
REPULSIVE,0.83771348,0.360155672,0,1
REPULSIVELY,0.01316841,0.290860474,0,1
REPUTABLE,1.369514704,0.424637109,0,1
REPUTABLY,0.037479322,0.182182714,0,1
REPUTATION,44.09593964,0.654210925,6991,0.000143021
REPUTATIONS,0.989656687,0.397327721,0,1
REPUTE,1.051446915,0.359286934,0,1
REPUTED,5.992639542,0.56043452,356,0.002801121
REPUTEDLY,2.643811464,0.508534849,0,1
REQUEST,39.48902512,0.655179143,7053,0.000141764
REQUESTED,22.4875927,0.63601011,5762,0.000173521
REQUESTING,5.090096951,0.563396156,551,0.001811594
REQUESTS,11.7300148,0.608363688,4052,0.000246731
REQUIEM,3.302232027,0.503465772,0,1
REQUIRE,45.37631607,0.655331254,6148,0.000162628
REQUIRED,123.6463089,0.678625941,7897,0.000126614
REQUIREMENT,18.81664467,0.627101362,4721,0.000211775
